frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
4921,1173.93136,-2.03021,1335.90572,120.93789,96.0,0.99372,1245.0072,6.18951,1298.76208,7.38857,1282.14417,28.86871,1250.32678,58.5482,1297.29858,59.06622,-13.92828,-11.22475,3.4903
4922,1174.96005,-2.19414,1337.59165,118.67794,96.0,0.99568,1244.15088,2.81745,1300.89111,4.74817,1282.65881,25.30096,1249.90955,56.0037,1296.42639,57.77172,-12.74312,-9.26814,3.00845
4923,1176.46644,-2.21493,1339.07313,116.66853,96.0,0.99535,1247.06799,1.04844,1302.71033,3.63243,1284.67798,23.96712,1252.31299,54.47791,1298.08716,56.54535,-13.66509,-7.14343,3.38321
4924,1177.49762,-2.1047,1340.11516,114.97958,96.0,0.99518,1248.44189,0.09713,1303.15137,1.77727,1285.08508,23.7512,1252.85999,52.71457,1298.00549,54.24109,-9.55438,-17.6008,5.73871
4925,1178.11814,-1.91658,1340.46235,113.60424,96.0,0.99463,1249.52747,0.29369,1303.13074,2.35476,1285.24512,23.37385,1252.84009,51.63007,1297.53906,53.55799,-11.35287,-14.42653,6.7731
4926,1177.87267,-1.56073,1340.34168,112.81856,96.0,0.99364,1249.44739,1.12582,1302.93823,3.38254,1285.19348,24.08306,1252.0282,51.57569,1296.828,53.91385,-9.36868,-19.39635,7.11899
4927,1177.63781,-1.2403,1339.90004,112.27164,96.0,0.99379,1249.04089,1.14448,1302.05664,3.41894,1284.66333,23.70108,1251.68298,51.59483,1296.20361,53.87085,-9.49554,-23.56709,5.45137
4928,1177.27338,-0.8412,1339.33117,112.20108,96.0,0.99456,1249.32288,1.79985,1301.97241,4.58587,1285.05774,24.42159,1251.07446,51.84215,1296.17859,54.62765,-9.32509,-26.12521,6.45161
4929,1177.10411,-0.44251,1339.13589,112.47625,96.0,0.99564,1247.95557,1.04813,1301.37549,4.22221,1283.91577,24.40689,1250.69739,53.06152,1295.74707,55.99189,-9.42047,-20.03841,6.18173
4930,1178.16625,-0.26877,1340.44999,112.54572,96.0,0.99582,1248.32263,0.84395,1302.94543,3.54986,1284.16296,24.97126,1252.08704,54.09602,1296.67407,56.60124,-11.07599,-17.09096,9.09368
4931,1180.30297,0.46355,1343.33503,114.13522,96.0,0.99432,1252.17969,4.1398,1306.72241,5.64412,1287.37915,26.5801,1256.57837,55.01327,1299.64624,56.04937,-12.12286,-19.55811,7.50363
4932,1182.215,0.92729,1345.43323,115.66841,96.0,0.99419,1254.10107,5.53111,1308.1156,7.86049,1288.54041,27.85887,1256.86072,56.99905,1302.22852,58.66503,-10.88258,-18.54653,9.58745
4933,1183.66713,1.21841,1346.5431,117.13762,96.0,0.99728,1254.15662,6.94635,1308.11267,7.63381,1289.16138,29.42054,1258.88513,59.03434,1304.55774,59.33608,-10.42138,-23.42651,9.94128
4934,1184.88421,1.40712,1347.31254,118.58217,96.0,0.99782,1253.72791,8.70666,1307.71545,8.44701,1288.91931,30.88136,1259.35657,60.20972,1305.97742,59.68936,-10.57275,-28.00346,3.72234
4935,1185.76502,1.32679,1347.60994,119.52359,96.0,0.99796,1254.49109,8.5736,1308.1228,8.26978,1289.73071,30.87155,1259.93677,60.30387,1306.25977,59.7359,-11.00554,-24.31979,3.49464
4936,1186.87108,0.96166,1347.25505,119.67419,96.0,0.9979,1254.38879,5.73025,1307.32373,6.70492,1290.23547,30.42678,1258.01843,60.09698,1304.30432,61.14274,-12.19262,-21.0194,5.70206
4937,1187.96424,0.24805,1347.77932,118.68344,96.0,0.99806,1255.81714,7.52023,1307.80396,8.28499,1288.22412,31.06062,1258.88208,58.88669,1304.1803,59.48696,-11.72554,-16.82063,8.3651
4938,1187.32125,-0.1504,1346.81235,117.83019,96.0,0.99642,1254.93213,3.95225,1306.88843,7.8595,1288.73938,29.0155,1256.76355,56.53453,1300.60034,60.49391,-8.6729,-27.02391,4.29555
4939,1186.85012,-0.38258,1346.02939,117.03085,96.0,0.99616,1253.30127,2.90208,1305.83887,6.32841,1287.19861,28.69327,1256.21741,55.98238,1299.80664,59.48049,-8.32029,-27.59084,5.35307
4940,1186.951,-0.42212,1345.83607,116.50065,96.0,0.9963,1252.57983,1.82914,1306.84839,5.68588,1286.96045,27.19236,1255.6272,55.47638,1300.07898,59.42569,-10.28082,-26.13144,7.27966
4941,1187.03777,-0.33883,1345.60071,116.23889,96.0,0.99609,1252.5575,1.60936,1307.48193,5.22827,1287.2334,26.88415,1255.26978,55.6395,1300.50439,59.36118,-10.01332,-24.4369,7.05553
4942,1187.70383,-0.15966,1346.30463,116.29155,96.0,0.99661,1253.88599,2.01248,1308.45068,6.33311,1287.97229,27.90761,1255.45825,55.4529,1300.6875,59.90326,-9.39867,-24.18613,8.32434
4943,1187.94105,-0.03127,1346.72497,116.38203,96.0,0.99683,1253.0531,1.39726,1307.96631,5.79238,1287.21423,27.46009,1255.40173,55.25583,1300.6189,59.71265,-8.78029,-23.403,8.53654
4944,1188.57543,-0.03171,1346.9307,116.26061,96.0,0.9968,1255.81323,1.55144,1309.14075,6.64577,1289.23413,28.62158,1255.90039,54.61929,1301.3324,59.79144,-9.93088,-20.70129,10.07005
4945,1189.22507,-0.2739,1347.03553,115.54488,96.0,0.99663,1255.57788,1.39186,1308.71838,5.84593,1288.74268,26.29663,1256.79053,53.55488,1301.69824,58.00558,-8.33553,-25.32803,10.95181
4946,1189.979,-0.5908,1347.09143,114.42923,96.0,0.99581,1255.08276,-0.30625,1307.77136,4.36613,1286.73633,24.91367,1256.38623,52.04335,1299.51794,56.84908,-9.23569,-12.76308,11.08366
4947,1188.53568,-0.66385,1346.21154,113.62984,96.0,0.99514,1254.15747,0.51835,1308.73718,5.62328,1286.70667,23.58745,1255.28491,49.04599,1300.09875,53.77919,-11.1513,-5.94859,9.47589
4948,1187.19568,-1.25506,1344.84936,111.47029,96.0,0.99353,1253.80872,-0.06475,1305.10938,5.44572,1283.97095,20.98922,1252.58679,47.27545,1296.22949,52.40058,-11.95245,-0.25923,9.70205
4949,1185.42584,-1.62173,1343.13701,109.33096,96.0,0.99423,1250.71155,-0.30617,1302.64014,4.24668,1279.72803,20.281,1249.14014,46.60503,1293.19189,51.07547,-12.48793,-0.53252,9.39104
4950,1183.78676,-1.63877,1341.24159,107.75587,96.0,0.99124,1248.6394,-0.42543,1300.82373,3.77691,1277.19434,18.32528,1246.50085,44.69921,1291.48181,48.79063,-12.58379,0.16376,10.03164
4951,1182.23349,-1.28605,1340.18018,107.09481,96.0,0.99177,1246.33594,-0.09595,1299.95557,3.36781,1275.58057,17.49231,1245.3103,44.83778,1290.99634,48.36185,-9.99019,-1.65178,10.44624
4952,1181.07818,-0.77327,1339.28506,107.16703,96.0,0.99326,1244.98376,-0.15844,1299.02319,3.2456,1274.59619,18.79946,1244.479,45.89772,1289.96924,49.4006,-9.05553,-2.19247,10.56186
4953,1179.74908,-0.20968,1338.39754,107.82772,96.0,0.99432,1243.43506,-0.05147,1298.22046,3.63375,1273.73584,20.47834,1243.08582,47.12625,1289.24609,50.94694,-8.93084,-2.64899,9.90564
4954,1179.05827,0.14041,1337.36287,108.43919,96.0,0.99594,1242.70886,-0.23473,1296.40906,3.85026,1272.08691,21.19866,1242.14514,47.64105,1287.89893,51.7525,-12.2093,-0.79205,8.93667
4955,1178.26331,0.35539,1336.08395,109.01218,96.0,0.99564,1241.56628,-0.27757,1294.86206,4.15286,1270.72314,21.77181,1240.78748,48.61069,1285.90515,53.10882,-12.56242,0.21449,8.2027
4956,1177.25723,0.35687,1335.01123,109.25561,96.0,0.99605,1239.08801,-0.5061,1293.12646,3.53737,1268.3335,21.75254,1238.56543,48.51651,1284.52979,52.81913,-11.22252,1.06514,8.26894
4957,1174.9863,0.03366,1334.24527,108.71925,96.0,0.99565,1236.23389,-0.69111,1294.57776,3.07344,1267.32166,21.0286,1238.82715,44.63523,1285.25977,48.58577,-9.48731,1.44873,8.30509
4958,1172.66087,-0.1277,1333.29824,108.29147,96.0,0.99296,1233.9967,-1.42003,1293.67615,3.62849,1265.46533,19.05624,1235.96228,42.32245,1283.38403,47.48939,-8.60471,1.34488,7.83322
4959,1170.67915,-0.64494,1330.45594,106.83049,96.0,0.99323,1232.95801,-0.73539,1286.05615,3.13285,1260.94263,18.15577,1232.58105,44.48802,1277.47705,48.24188,-10.67777,2.7434,6.58481
4960,1169.04189,-0.64802,1328.83353,106.17016,96.0,0.99085,1230.60046,-0.8628,1285.09351,2.35775,1259.16211,17.18368,1230.98792,43.52358,1276.68555,46.90418,-10.01255,1.19568,5.85986
4961,1167.57519,-0.45726,1327.8614,105.99314,96.0,0.99299,1228.74146,-0.97922,1283.43042,1.92652,1257.62561,18.82746,1229.97412,44.50787,1275.63831,47.72308,-7.84607,0.1067,5.97913
4962,1166.06808,0.016,1326.99319,106.69051,96.0,0.99536,1227.40906,-0.513,1282.60242,1.5662,1256.526,19.67666,1228.47729,46.60001,1274.48303,49.11584,-8.96441,0.87712,5.55481
4963,1165.89898,0.34172,1327.09508,107.43286,96.0,0.99623,1228.28088,-0.22988,1283.38477,2.15411,1256.96863,19.5743,1228.35938,47.21784,1274.48767,49.9984,-8.28767,-1.1082,5.78551
4964,1165.54061,0.46973,1327.05944,107.9753,96.0,0.99548,1225.86157,-0.13051,1281.45776,0.74403,1255.10742,19.10764,1228.7522,47.81838,1274.33044,49.3413,-7.58415,-0.10819,5.14984
4965,1164.98081,0.40721,1326.7049,108.15731,96.0,0.99548,1225.47632,-0.08068,1280.99597,0.65434,1255.02954,19.48525,1228.57764,47.91951,1274.06726,49.32559,-9.03011,0.43666,4.22475
4966,1164.01483,0.52373,1326.31099,108.7262,96.0,0.99624,1224.8562,0.17943,1280.72205,0.79967,1255.16809,20.19273,1228.40198,48.11903,1274.51831,49.46076,-8.50985,-0.6259,4.1996
4967,1163.3732,0.63336,1326.13827,109.37377,96.0,0.99647,1224.96375,0.33257,1280.57251,0.85009,1255.14771,20.77792,1228.42273,48.75917,1274.32886,49.99995,-8.08505,-0.52036,4.16698
4968,1163.38482,0.75838,1326.75005,110.15494,96.0,0.99699,1224.36804,0.15827,1280.45349,0.01546,1255.19067,21.2734,1229.26794,49.73687,1275.10327,50.37693,-7.13258,-1.60583,4.58521
4969,1163.8483,0.92036,1327.54573,111.12014,96.0,0.9972,1225.18872,0.3912,1281.29358,-0.17184,1256.50537,21.81886,1230.47424,51.25002,1276.40955,51.48553,-7.38943,-2.5998,6.15584
4970,1164.51615,0.90352,1328.82812,111.79923,96.0,0.99736,1226.84473,0.21073,1283.35425,0.17562,1258.41418,22.13224,1231.09192,51.3111,1277.0863,52.08739,-6.63251,-2.87038,6.95845
4971,1164.69815,0.81405,1329.4621,112.27903,96.0,0.99724,1227.76025,0.33351,1284.1228,0.72582,1259.69812,22.14645,1231.75928,51.22827,1277.99707,52.26894,-6.16312,-3.48608,5.95932
4972,1165.05155,0.70165,1330.32512,112.62487,96.0,0.99709,1228.6709,0.20498,1285.505,0.8083,1261.47717,21.60432,1233.00562,51.44147,1279.89148,52.52993,-6.57895,-4.16405,5.76949
4973,1165.9433,0.63225,1331.47593,112.96981,96.0,0.99723,1230.03589,-0.24684,1286.60864,0.54404,1263.83521,21.49629,1235.625,52.35445,1282.30823,53.29483,-8.4939,-3.26026,4.57864
4974,1166.23001,0.7336,1332.86885,113.69664,96.0,0.99699,1230.19641,0.54517,1287.4668,-0.3639,1265.16028,23.22669,1236.46777,54.83193,1284.42822,54.5471,-10.54736,1.34596,1.84666
4975,1167.92421,0.80185,1335.17722,114.41811,96.0,0.99782,1234.41992,0.46983,1291.28809,0.22551,1269.70959,25.57794,1239.72217,55.35015,1287.71301,55.71384,-10.37508,-0.22421,2.49717
4976,1170.0154,0.92541,1337.78782,115.3304,96.0,0.99746,1237.15356,1.26141,1294.38135,0.70039,1273.05688,24.13714,1243.06238,55.60065,1290.85559,55.64663,-11.49748,0.27473,3.01129
4977,1172.70179,0.80414,1341.13598,115.76111,96.0,0.99784,1241.47546,0.58763,1299.03259,0.90269,1277.77087,23.18579,1247.19031,55.11222,1294.78918,55.86774,-11.34457,2.22865,3.05275
4978,1175.72452,0.73985,1345.0354,116.23264,96.0,0.99754,1246.51855,-0.08552,1304.12207,1.37459,1283.44922,24.18943,1251.92773,55.2567,1299.74548,56.81638,-12.40864,3.48383,2.93932
4979,1177.95201,0.97265,1347.54674,117.35134,96.0,0.9972,1250.50171,0.82844,1307.0022,1.05595,1288.43201,25.75446,1255.94019,57.44964,1303.4563,58.15746,-13.49832,4.1851,3.31821
4980,1179.98557,1.14712,1349.43223,118.51077,96.0,0.99773,1253.15588,2.16472,1309.72559,2.25975,1291.90088,27.52935,1258.08984,58.39525,1306.08325,58.91857,-14.15022,5.27799,2.65945
4981,1182.10297,1.23939,1351.05673,119.6044,96.0,0.99867,1255.84021,1.28703,1311.56018,2.14302,1294.30957,25.79591,1260.94922,58.28397,1308.61206,59.11809,-16.41964,4.28107,2.53924
4982,1183.52681,1.14531,1353.07948,120.37175,96.0,0.99888,1256.25281,4.27181,1312.90442,4.37549,1294.72473,25.17494,1262.79297,57.96298,1311.07703,57.86305,-15.82673,4.27517,3.14043
4983,1185.12106,0.92214,1354.96626,120.73565,96.0,0.99891,1257.75977,3.90935,1314.15637,4.19371,1295.89331,25.11172,1264.50171,57.85413,1311.95874,57.85081,-15.9228,3.94647,2.79681
4984,1185.5906,0.62146,1355.51282,120.71361,96.0,0.99856,1257.87598,1.12292,1314.1637,1.95443,1296.85107,23.94293,1264.93262,57.99295,1312.03052,58.58113,-16.6618,6.26385,3.9129
4985,1185.44418,0.32988,1355.02109,120.44699,96.0,0.99838,1258.14648,1.03521,1313.51807,1.94818,1296.62756,24.43711,1264.06372,57.27568,1310.70789,58.09404,-17.47995,6.80225,3.58083
4986,1183.90066,-0.02105,1353.12206,119.78458,96.0,0.99802,1256.17114,0.21163,1311.87646,1.27007,1294.54382,23.63356,1261.63428,55.94282,1308.97388,56.90558,-17.17992,8.72723,3.42584
4987,1181.67903,-0.40277,1351.04322,118.74104,96.0,0.99709,1254.67932,1.33704,1310.65173,2.35637,1293.89966,23.45897,1260.23145,55.13244,1308.17908,56.11876,-17.39536,7.50496,2.95012
4988,1179.72611,-0.58463,1348.62644,117.86189,96.0,0.99677,1252.12939,0.04463,1308.94397,0.89808,1291.85278,20.17791,1258.6687,53.89203,1307.01965,54.68284,-18.41103,6.83652,2.60223
4989,1178.78898,-0.81648,1347.16793,116.70618,96.0,0.99532,1252.96826,-0.28726,1309.2312,0.07223,1291.96899,17.27451,1258.80127,52.16314,1305.88623,52.66735,-18.20688,6.46022,2.84602
4990,1178.01732,-1.32094,1346.08473,114.66414,96.0,0.99576,1248.97571,-1.22809,1306.98181,-1.3138,1287.33875,15.0362,1257.14709,50.06122,1304.53027,49.59904,-15.10819,3.62354,4.35486
4991,1177.55138,-1.30082,1345.44639,113.48575,96.0,0.99474,1248.10437,-1.95424,1305.69568,-3.04311,1286.56958,17.42593,1257.47998,50.12673,1303.55676,49.0659,-15.38892,1.70378,2.88283
4992,1177.57139,-0.9425,1345.30012,113.181,96.0,0.99409,1248.53723,-1.79634,1305.02087,-1.76582,1286.07263,18.63581,1257.82556,50.94967,1303.26929,50.6325,-12.37073,-1.10342,3.66791
4993,1177.59857,-0.62432,1345.36982,113.10707,96.0,0.99521,1248.31873,-1.53632,1304.67188,-1.20705,1285.66772,19.17402,1257.48108,51.07402,1303.13013,51.06391,-12.18219,0.12502,3.63577
4994,1177.87931,-0.43152,1345.61363,113.01225,96.0,0.9956,1248.33557,-1.30825,1304.52393,-0.97685,1285.29395,19.62134,1257.14746,51.22041,1302.74426,51.25161,-12.59052,1.96315,4.42255
4995,1177.08231,-0.35687,1344.86034,112.80065,96.0,0.99571,1246.03113,-1.16832,1302.26172,-1.59054,1283.28613,19.58764,1255.63196,51.30441,1301.12378,50.75184,-11.21486,-1.70288,4.27018
4996,1175.27287,-0.38703,1342.58911,112.39491,96.0,0.99571,1243.14136,-0.78542,1298.68921,-1.62879,1280.36987,17.23544,1254.00049,50.09447,1299.44482,49.09947,-13.5648,0.38795,2.1642
4997,1172.4766,-0.46681,1339.93455,111.84144,96.0,0.99286,1238.37012,-0.84815,1296.82983,-3.04261,1276.4342,15.42809,1249.13928,48.58377,1296.52881,46.88456,-13.87649,0.51743,0.30753
4998,1169.57639,-0.55537,1336.27775,111.19459,96.0,0.99298,1233.61389,0.06799,1290.44312,-3.00377,1271.38977,13.64404,1246.01111,48.1436,1292.03955,45.84279,-11.72931,-3.30858,0.96247
4999,1167.19062,-0.69814,1333.39409,110.33369,96.0,0.99121,1231.22424,-0.9681,1288.07776,-4.67509,1269.41333,13.50799,1243.94629,47.72067,1289.73865,44.99465,-12.45601,0.02777,1.80558
5000,1166.22662,-1.03481,1331.48249,108.8699,96.0,0.99093,1228.92664,-0.71438,1285.20032,-2.6186,1264.68652,13.82574,1241.5415,46.59094,1286.41113,44.83216,-13.44441,3.10888,1.36455
5001,1163.91185,-1.23341,1328.37763,107.44216,96.0,0.99033,1226.74377,-0.21746,1281.65955,-1.98633,1262.18726,12.66043,1239.77258,45.66953,1283.87146,44.0937,-12.87372,4.20284,0.64925
5002,1160.6289,-0.86944,1324.96356,107.22732,96.0,0.985,1223.69543,0.79914,1279.3147,-1.45638,1259.80603,11.62364,1235.95837,43.90473,1281.30383,42.23176,-12.10979,6.87004,-0.01599
5003,1157.083,-0.54674,1321.29071,107.23807,96.0,0.98752,1220.07788,1.27252,1275.02295,-2.34021,1256.68628,12.22916,1233.02991,44.45133,1278.12415,41.75608,-10.70652,7.02618,-0.22611
5004,1153.65798,-0.2526,1317.27838,107.4557,96.0,0.98876,1214.28857,1.34619,1270.54114,-4.39629,1251.51453,13.45418,1229.38379,46.68743,1275.12915,42.20246,-10.54471,7.21007,0.26955
5005,1150.6332,-0.11464,1314.05579,107.55015,96.0,0.9918,1210.63708,1.13659,1267.28528,-2.7696,1246.65051,13.46557,1225.09631,46.52132,1271.32837,42.7422,-9.93587,5.76701,-2.26577
5006,1145.69499,0.20193,1310.51016,108.23434,96.0,0.99121,1203.82617,1.9471,1261.52527,-3.64062,1240.69275,13.60065,1220.06787,47.67052,1266.93347,42.80196,-7.52254,3.05129,-2.81583
5007,1140.76647,0.19842,1307.50301,108.41975,96.0,0.99163,1200.78027,1.76772,1258.83447,-4.25683,1238.16455,13.97334,1216.27942,47.86141,1263.02136,42.94881,-4.95471,-8.39349,-2.65208
5008,1137.32666,0.07204,1305.438,108.28473,96.0,0.99029,1197.63892,2.05512,1255.79272,-4.84382,1234.22083,14.67624,1213.82385,48.53263,1259.4552,43.02675,-5.44686,-4.06399,-4.16485
5009,1134.7886,-0.01162,1303.01896,108.12351,96.0,0.9919,1195.99219,0.94809,1252.97632,-5.50748,1231.76367,14.17519,1210.78308,48.99125,1256.04395,43.90726,-6.47546,-5.65102,-3.85769
5010,1132.20412,-0.09008,1300.91147,107.90201,96.0,0.98431,1192.54089,2.67815,1250.35168,-4.85569,1228.73987,12.48785,1207.87927,47.87853,1254.51794,42.01809,-7.09618,-4.59917,-3.32273
5011,1129.66047,-0.43815,1298.79735,106.93848,96.0,0.97973,1190.80005,1.27919,1248.7793,-2.71,1226.87207,12.35428,1205.39709,44.43611,1252.30127,41.32445,-7.59183,1.01759,-3.18807
5012,1127.04597,-0.54766,1295.56891,106.25483,96.0,0.98053,1187.91516,2.21351,1245.04102,-2.16964,1223.22021,11.41055,1201.61414,43.10874,1248.55798,39.7267,-7.33552,1.16136,-2.12012
5013,1124.82068,-0.57517,1292.31155,105.67382,96.0,0.97687,1187.02502,2.39996,1242.34985,-2.26928,1221.23523,11.58201,1200.18518,42.96833,1245.67896,39.35097,-7.06004,0.84349,-1.35445
5014,1123.40755,-0.49422,1289.79476,105.32953,96.0,0.98277,1185.62061,2.79499,1240.3125,-2.22937,1219.99915,11.77661,1199.33838,43.25404,1245.09644,39.10931,-6.19846,0.30956,-0.89404
5015,1122.66552,-0.45777,1288.78098,104.94783,96.0,0.97912,1183.95203,3.16831,1240.10327,-2.07615,1218.16199,10.57849,1197.60779,43.07607,1244.19751,38.85573,-4.48483,-2.57184,-0.14344
5016,1121.49079,-0.34374,1287.96324,104.79363,96.0,0.98081,1182.52942,3.17694,1238.60181,-2.0499,1216.59424,10.58656,1195.91858,42.61478,1242.79016,38.47734,-4.62585,0.81416,-0.65325
5017,1120.96956,-0.35731,1287.03246,104.42177,96.0,0.97668,1181.75586,3.83726,1236.33167,-2.03548,1214.59814,11.16111,1194.96484,42.41871,1240.97253,37.7853,-5.19496,3.75243,-0.85023
5018,1119.94617,-0.45412,1286.05277,103.83222,96.0,0.9664,1180.50232,3.58602,1235.96753,-1.98063,1213.72583,10.36358,1193.34546,41.11609,1239.9032,36.87236,-4.82285,4.85662,-1.0121
5019,1119.07041,-0.52672,1285.35903,103.21562,96.0,0.94961,1178.86035,3.10813,1235.76245,-2.33215,1212.36743,8.72061,1192.06848,40.21072,1238.94397,36.29852,-2.69389,2.8979,-1.30474
5020,1118.75878,-0.59324,1285.09205,102.54956,96.0,0.92189,1178.98486,2.63555,1236.62708,-2.15329,1212.41809,6.90694,1191.58679,38.07782,1238.76685,34.89236,-3.86332,5.44089,-0.4072
5021,1119.21715,-0.62459,1285.09938,101.91192,96.0,0.89407,1179.10388,1.70173,1237.24915,-2.88707,1212.43433,5.52108,1191.68286,36.95281,1238.82861,33.95158,-2.49406,1.87324,-0.18949
5022,1120.36051,-0.70948,1285.51996,101.11388,96.0,0.881,1180.15503,0.78987,1238.88794,-2.22849,1213.19556,3.44944,1191.3584,36.6281,1238.59326,34.85302,1.06831,-9.22096,0.84077
5023,1122.37264,-0.65933,1286.75366,100.5703,96.0,0.82905,1181.04517,1.1477,1239.69275,-1.77489,1214.44971,2.97425,1193.87732,35.97116,1240.63928,34.30533,2.51622,-15.57416,1.5004
5024,1124.64537,-0.45653,1288.79344,100.44503,96.0,0.82472,1183.00635,0.47286,1242.63416,-1.86625,1216.33386,3.52263,1195.67029,36.11856,1242.22217,35.09768,2.71085,-16.91798,0.68335
5025,1126.14339,-0.35941,1291.16435,100.24733,96.0,0.83096,1185.05591,3.60617,1247.20898,-1.2547,1221.00427,5.71924,1197.65503,39.26752,1247.81824,36.85941,1.49879,-15.21616,0.1068
5026,1128.42613,0.14997,1293.82392,101.1456,96.0,0.8888,1187.06299,1.12161,1248.58826,-0.39638,1221.13232,5.25672,1198.98413,37.49821,1246.90759,36.7941,0.05583,-3.53428,0.58326
5027,1130.45486,0.65279,1296.63194,102.4796,96.0,0.90949,1189.75684,-0.42571,1252.70068,-1.62466,1224.70557,5.26188,1201.21484,38.17384,1250.60999,37.57888,-1.48283,1.78336,-0.40707
5028,1133.88363,0.91913,1300.19429,103.6442,96.0,0.94217,1193.82593,-0.75085,1255.75537,-1.03524,1228.21704,7.76573,1204.4231,40.2979,1253.72644,40.23952,-2.55096,2.40097,-0.22744
5029,1136.35556,1.16917,1303.42632,105.01345,96.0,0.96004,1198.01917,0.02076,1259.0708,-2.32662,1232.34253,10.47735,1206.79309,42.74366,1256.29773,41.57526,-2.16401,2.34232,0.15027
5030,1138.63937,1.07232,1306.59947,105.75859,96.0,0.9696,1200.74951,0.05373,1261.15308,-2.27994,1235.19666,12.1229,1210.13245,43.56367,1258.73059,42.41721,-1.27402,0.39772,-0.14061
5031,1141.478,0.99225,1309.82672,106.43605,96.0,0.98478,1207.30627,-1.01532,1266.19788,-1.79555,1240.92859,13.98309,1213.20496,44.75009,1261.0741,44.93464,-2.69153,2.77029,0.3042
5032,1142.27303,1.45216,1311.89608,108.37688,96.0,0.99148,1207.69141,-2.57835,1268.93726,-2.70745,1243.11072,14.78641,1214.16577,48.31779,1263.91553,48.68557,-5.8739,4.88484,0.66924
5033,1144.83337,1.97636,1315.32716,110.82875,96.0,0.99677,1212.20691,-3.20663,1272.65564,-2.16472,1248.89551,18.18726,1218.3186,51.8624,1268.32947,52.98046,-7.14107,3.29805,2.54105
5034,1147.3752,2.70648,1318.42671,114.15665,96.0,0.99746,1215.51562,-2.42081,1274.5354,-2.12639,1252.58374,22.50463,1221.85474,55.56144,1270.85718,56.4654,-8.92279,4.84119,3.17007
5035,1149.89477,2.95825,1321.78861,116.97779,96.0,0.99818,1219.89282,-2.45058,1279.84668,-1.30475,1257.2522,23.87577,1224.74805,57.77872,1274.44434,59.25576,-9.0696,3.75881,4.20261
5036,1153.68434,3.11268,1325.98724,119.73245,96.0,0.99903,1223.13806,-0.08035,1283.47644,1.77342,1260.14636,25.89152,1227.62158,59.74172,1278.00574,61.79544,-6.58992,3.19882,4.01144
5037,1156.12099,3.32631,1329.84498,122.8255,96.0,0.99912,1226.02075,1.08806,1287.62988,3.22038,1264.13733,28.96907,1231.07581,62.64605,1280.95618,64.94543,-5.92194,-3.19402,5.2171
5038,1156.36779,3.8945,1333.11836,127.06958,96.0,0.99918,1231.07532,6.90638,1292.35449,9.96728,1271.44092,36.62492,1234.60913,67.80576,1287.68457,70.31183,-1.23351,-32.89396,9.81154
5039,1160.43286,5.02108,1338.79578,132.88537,96.0,0.99941,1235.4436,6.04661,1297.44238,10.80042,1273.85193,38.03981,1241.66125,71.28484,1289.3042,74.8805,-6.23952,-26.90347,6.52264
5040,1163.75917,5.47198,1343.22225,137.97873,96.0,0.9994,1242.0437,18.20172,1300.55078,25.01584,1277.89307,50.404,1244.46802,78.91762,1292.7262,83.89425,-10.61328,-13.41241,7.38673
5041,1166.25004,5.9772,1347.01609,143.56228,96.0,0.99943,1242.39978,22.7958,1303.81384,30.01585,1278.83765,55.07979,1246.89844,83.73539,1294.05896,88.95984,-8.39542,-17.00403,5.84859
5042,1167.5706,6.28592,1350.56699,149.21807,96.0,0.99934,1244.46008,25.26542,1309.38867,32.75012,1283.37158,61.75035,1248.50549,88.38887,1298.32349,93.29623,-11.13838,-8.72696,3.53989
5043,1167.94853,5.95199,1353.09385,153.64095,96.0,0.99947,1246.08313,29.72015,1311.90283,35.41407,1286.10815,73.54298,1248.99072,94.50779,1302.7854,97.99224,-9.75734,-9.66283,5.40446
5044,1169.12922,5.56822,1355.08045,157.53099,96.0,0.99967,1246.85083,32.95626,1312.65564,37.77667,1286.81104,75.92602,1251.14941,98.46098,1304.26611,100.98002,-9.93069,-12.16896,6.87467
5045,1169.29891,5.07536,1356.29963,160.8979,96.0,0.99965,1245.63806,36.3186,1315.48059,41.54159,1287.43848,77.79794,1249.37781,100.67531,1306.24023,103.99991,-11.90137,-9.97404,6.69147
5046,1169.10443,4.79505,1357.69752,164.42343,96.0,0.99968,1245.28674,38.56753,1315.73157,44.72642,1286.45935,79.64124,1249.72729,102.31345,1306.11633,106.09101,-13.84583,-5.27611,5.25729
5047,1168.94913,4.11465,1358.78569,166.75782,96.0,0.99974,1249.58801,37.07816,1317.03174,44.96931,1290.52344,79.68453,1251.82263,102.03471,1308.57666,107.04958,-15.07463,-3.96887,5.32683
5048,1168.98441,3.51584,1359.82506,168.71345,96.0,0.99973,1251.58826,37.74488,1318.70459,46.1657,1292.72229,80.71777,1253.43787,102.4831,1310.4071,107.84806,-16.44131,-3.39226,5.2717
5049,1169.65162,2.57149,1360.96704,169.32489,96.0,0.99974,1253.88977,37.25466,1320.94751,45.64761,1296.02039,77.93868,1255.31042,102.56726,1313.19202,107.99503,-15.63302,-2.55434,4.20805
5050,1171.47325,1.64632,1362.41377,169.16517,96.0,0.99976,1255.82971,37.11561,1322.46411,44.95743,1297.99695,76.04244,1258.73914,102.11128,1314.26892,107.23122,-15.75381,-3.17282,4.41969
